filename	measure	score
PMC4920701.txt	flesch_reading_ease	32.16
PMC4920701.txt	gunning_fog	16.97
PMC4920701.txt	automated_readability_index	21.5
PMC4920701.txt	coleman_liau_index	16.2
PMC4925569.txt	flesch_reading_ease	21.47
PMC4925569.txt	gunning_fog	18.99
PMC4925569.txt	automated_readability_index	24.3
PMC4925569.txt	coleman_liau_index	17.76
PMC4927439.txt	flesch_reading_ease	35.41
PMC4927439.txt	gunning_fog	15.66
PMC4927439.txt	automated_readability_index	19.3
PMC4927439.txt	coleman_liau_index	14.97
PMC4929084.txt	gunning_fog	27.15
PMC4929084.txt	automated_readability_index	27.5
PMC4929084.txt	coleman_liau_index	23.04
PMC4936968.txt	flesch_reading_ease	19.74
PMC4936968.txt	gunning_fog	18.56
PMC4936968.txt	automated_readability_index	22.5
PMC4936968.txt	coleman_liau_index	14.98
PMC4940232.txt	flesch_reading_ease	21.26
PMC4940232.txt	gunning_fog	18.89
PMC4940232.txt	automated_readability_index	23.5
PMC4940232.txt	coleman_liau_index	17.3
PMC4947050.txt	flesch_reading_ease	18.12
PMC4947050.txt	gunning_fog	19.48
PMC4947050.txt	automated_readability_index	24.7
PMC4947050.txt	coleman_liau_index	16.66
PMC4949164.txt	flesch_reading_ease	22.18
PMC4949164.txt	gunning_fog	17.06
PMC4949164.txt	automated_readability_index	22.5
PMC4949164.txt	coleman_liau_index	16.31
PMC4951380.txt	flesch_reading_ease	20.65
PMC4951380.txt	gunning_fog	20.31
PMC4951380.txt	automated_readability_index	26.2
PMC4951380.txt	coleman_liau_index	19.1
PMC4951381.txt	flesch_reading_ease	29.99
PMC4951381.txt	gunning_fog	14.1
PMC4951381.txt	automated_readability_index	18.1
PMC4951381.txt	coleman_liau_index	15.73
PMC4961627.txt	flesch_reading_ease	25.93
PMC4961627.txt	gunning_fog	17.41
PMC4961627.txt	automated_readability_index	20.9
PMC4961627.txt	coleman_liau_index	16.71
PMC4963327.txt	flesch_reading_ease	19.13
PMC4963327.txt	gunning_fog	19.37
PMC4963327.txt	automated_readability_index	25.1
PMC4963327.txt	coleman_liau_index	17.82
PMC4973466.txt	flesch_reading_ease	10.13
PMC4973466.txt	gunning_fog	19.53
PMC4973466.txt	automated_readability_index	23.0
PMC4973466.txt	coleman_liau_index	19.79
PMC4975724.txt	flesch_reading_ease	35.41
PMC4975724.txt	gunning_fog	14.96
PMC4975724.txt	automated_readability_index	19.2
PMC4975724.txt	coleman_liau_index	15.09
PMC4976055.txt	flesch_reading_ease	32.97
PMC4976055.txt	gunning_fog	16.34
PMC4976055.txt	automated_readability_index	20.2
PMC4976055.txt	coleman_liau_index	15.39
PMC4977228.txt	flesch_reading_ease	37.94
PMC4977228.txt	gunning_fog	15.55
PMC4977228.txt	automated_readability_index	18.1
PMC4977228.txt	coleman_liau_index	15.44
PMC4978644.txt	flesch_reading_ease	206.84
PMC4978645.txt	flesch_reading_ease	33.38
PMC4978645.txt	gunning_fog	18.8
PMC4978645.txt	automated_readability_index	20.8
PMC4978645.txt	coleman_liau_index	15.5
PMC4980834.txt	flesch_reading_ease	32.57
PMC4980834.txt	gunning_fog	17.28
PMC4980834.txt	automated_readability_index	20.1
PMC4980834.txt	coleman_liau_index	14.98
PMC4980835.txt	flesch_reading_ease	30.4
PMC4980835.txt	gunning_fog	15.92
PMC4980835.txt	automated_readability_index	19.7
PMC4980835.txt	coleman_liau_index	17.64
PMC4987631.txt	flesch_reading_ease	21.67
PMC4987631.txt	gunning_fog	16.82
PMC4987631.txt	automated_readability_index	22.8
PMC4987631.txt	coleman_liau_index	16.55
PMC4987632.txt	flesch_reading_ease	31.25
PMC4987632.txt	gunning_fog	17.87
PMC4987632.txt	automated_readability_index	21.2
PMC4987632.txt	coleman_liau_index	15.39
PMC4987633.txt	flesch_reading_ease	206.84
PMC4987634.txt	flesch_reading_ease	38.66
PMC4987634.txt	gunning_fog	15.22
PMC4987634.txt	automated_readability_index	17.1
PMC4987634.txt	coleman_liau_index	14.51
PMC4987635.txt	flesch_reading_ease	39.77
PMC4987635.txt	gunning_fog	14.84
PMC4987635.txt	automated_readability_index	18.2
PMC4987635.txt	coleman_liau_index	16.95
PMC4987636.txt	flesch_reading_ease	21.57
PMC4987636.txt	gunning_fog	20.13
PMC4987636.txt	automated_readability_index	24.0
PMC4987636.txt	coleman_liau_index	17.53
PMC4988954.txt	flesch_reading_ease	17.47
PMC4988954.txt	gunning_fog	18.03
PMC4988954.txt	automated_readability_index	22.1
PMC4988954.txt	coleman_liau_index	18.28
PMC4990519.txt	flesch_reading_ease	24.71
PMC4990519.txt	gunning_fog	16.74
PMC4990519.txt	automated_readability_index	20.6
PMC4990519.txt	coleman_liau_index	15.62
PMC4991975.txt	flesch_reading_ease	9.22
PMC4991975.txt	gunning_fog	21.49
PMC4991975.txt	automated_readability_index	23.4
PMC4991975.txt	coleman_liau_index	19.9
PMC4992475.txt	flesch_reading_ease	15.68
PMC4992475.txt	gunning_fog	20.18
PMC4992475.txt	automated_readability_index	24.9
PMC4992475.txt	coleman_liau_index	15.79
PMC4992476.txt	flesch_reading_ease	34.49
PMC4992476.txt	gunning_fog	15.25
PMC4992476.txt	automated_readability_index	21.2
PMC4992476.txt	coleman_liau_index	16.66
PMC4993716.txt	flesch_reading_ease	20.65
PMC4993716.txt	gunning_fog	19.05
PMC4993716.txt	automated_readability_index	23.1
PMC4993716.txt	coleman_liau_index	16.43
PMC4993717.txt	flesch_reading_ease	24.88
PMC4993717.txt	gunning_fog	16.5
PMC4993717.txt	automated_readability_index	19.0
PMC4993717.txt	coleman_liau_index	18.56
PMC4996780.txt	flesch_reading_ease	31.51
PMC4996780.txt	gunning_fog	17.29
PMC4996780.txt	automated_readability_index	17.6
PMC4996780.txt	coleman_liau_index	15.79
PMC4999571.txt	flesch_reading_ease	43.73
PMC4999571.txt	gunning_fog	12.73
PMC4999571.txt	automated_readability_index	15.0
PMC4999571.txt	coleman_liau_index	14.5
PMC5001957.txt	flesch_reading_ease	29.22
PMC5001957.txt	gunning_fog	19.06
PMC5001957.txt	automated_readability_index	22.7
PMC5001957.txt	coleman_liau_index	15.68
PMC5002271.txt	flesch_reading_ease	22.99
PMC5002271.txt	gunning_fog	18.15
PMC5002271.txt	automated_readability_index	21.1
PMC5002271.txt	coleman_liau_index	15.44
PMC5002272.txt	flesch_reading_ease	43.56
PMC5002272.txt	gunning_fog	14.61
PMC5002272.txt	automated_readability_index	18.8
PMC5002272.txt	coleman_liau_index	14.39
PMC5003783.txt	flesch_reading_ease	27.05
PMC5003783.txt	gunning_fog	17.36
PMC5003783.txt	automated_readability_index	19.8
PMC5003783.txt	coleman_liau_index	15.84
PMC5005230.txt	flesch_reading_ease	33.07
PMC5005230.txt	gunning_fog	16.59
PMC5005230.txt	automated_readability_index	19.7
PMC5005230.txt	coleman_liau_index	14.28
PMC5007222.txt	flesch_reading_ease	28.51
PMC5007222.txt	gunning_fog	18.31
PMC5007222.txt	automated_readability_index	24.3
PMC5007222.txt	coleman_liau_index	16.66
PMC5009053.txt	flesch_reading_ease	23.87
PMC5009053.txt	gunning_fog	15.54
PMC5009053.txt	automated_readability_index	19.3
PMC5009053.txt	coleman_liau_index	18.51
PMC5009054.txt	flesch_reading_ease	17.78
PMC5009054.txt	gunning_fog	16.74
PMC5009054.txt	automated_readability_index	20.7
PMC5009054.txt	coleman_liau_index	16.89
PMC5010537.txt	flesch_reading_ease	15.65
PMC5010537.txt	gunning_fog	20.51
PMC5010537.txt	automated_readability_index	23.0
PMC5010537.txt	coleman_liau_index	17.94
PMC5010538.txt	flesch_reading_ease	22.99
PMC5010538.txt	gunning_fog	19.21
PMC5010538.txt	automated_readability_index	21.6
PMC5010538.txt	coleman_liau_index	15.91
PMC5010539.txt	flesch_reading_ease	35.71
PMC5010539.txt	gunning_fog	16.02
PMC5010539.txt	automated_readability_index	20.3
PMC5010539.txt	coleman_liau_index	16.19
PMC5010821.txt	flesch_reading_ease	8.2
PMC5010821.txt	gunning_fog	18.01
PMC5010821.txt	automated_readability_index	23.4
PMC5010821.txt	coleman_liau_index	18.98
PMC5012992.txt	flesch_reading_ease	45.09
PMC5012992.txt	gunning_fog	14.53
PMC5012992.txt	automated_readability_index	17.3
PMC5012992.txt	coleman_liau_index	13.87
PMC5014765.txt	flesch_reading_ease	8.98
PMC5014765.txt	gunning_fog	25.39
PMC5014765.txt	automated_readability_index	29.2
PMC5014765.txt	coleman_liau_index	17.31
PMC5014766.txt	flesch_reading_ease	28.57
PMC5014766.txt	gunning_fog	16.87
PMC5014766.txt	automated_readability_index	19.6
PMC5014766.txt	coleman_liau_index	16.66
PMC5014767.txt	flesch_reading_ease	40.38
PMC5014767.txt	gunning_fog	13.08
PMC5014767.txt	automated_readability_index	17.6
PMC5014767.txt	coleman_liau_index	16.02
PMC5019970.txt	flesch_reading_ease	35.71
PMC5019970.txt	gunning_fog	16.55
PMC5019970.txt	automated_readability_index	19.1
PMC5019970.txt	coleman_liau_index	15.38
PMC5025398.txt	flesch_reading_ease	34.39
PMC5025398.txt	gunning_fog	16.63
PMC5025398.txt	automated_readability_index	18.8
PMC5025398.txt	coleman_liau_index	14.05
PMC5031560.txt	flesch_reading_ease	27.05
PMC5031560.txt	gunning_fog	16.88
PMC5031560.txt	automated_readability_index	19.7
PMC5031560.txt	coleman_liau_index	15.79
PMC5031561.txt	flesch_reading_ease	28.2
PMC5031561.txt	gunning_fog	19.63
PMC5031561.txt	automated_readability_index	22.2
PMC5031561.txt	coleman_liau_index	14.17
PMC5033773.txt	flesch_reading_ease	28.3
PMC5033773.txt	gunning_fog	18.56
PMC5033773.txt	automated_readability_index	22.4
PMC5033773.txt	coleman_liau_index	14.57
PMC5033774.txt	flesch_reading_ease	17.57
PMC5033774.txt	gunning_fog	18.09
PMC5033774.txt	automated_readability_index	21.9
PMC5033774.txt	coleman_liau_index	18.05
PMC5033775.txt	flesch_reading_ease	17.27
PMC5033775.txt	gunning_fog	20.11
PMC5033775.txt	automated_readability_index	22.8
PMC5033775.txt	coleman_liau_index	18.69
PMC5035287.txt	flesch_reading_ease	36.22
PMC5035287.txt	gunning_fog	15.95
PMC5035287.txt	automated_readability_index	18.0
PMC5035287.txt	coleman_liau_index	13.93
PMC5037110.txt	flesch_reading_ease	46.81
PMC5037110.txt	gunning_fog	14.31
PMC5037110.txt	automated_readability_index	17.2
PMC5037110.txt	coleman_liau_index	14.45
PMC5037111.txt	flesch_reading_ease	30.2
PMC5037111.txt	gunning_fog	16.46
PMC5037111.txt	automated_readability_index	18.6
PMC5037111.txt	coleman_liau_index	16.71
PMC5039138.txt	flesch_reading_ease	27.25
PMC5039138.txt	gunning_fog	14.67
PMC5039138.txt	automated_readability_index	19.2
PMC5039138.txt	coleman_liau_index	15.32
PMC5040645.txt	flesch_reading_ease	27.45
PMC5040645.txt	gunning_fog	16.62
PMC5040645.txt	automated_readability_index	19.5
PMC5040645.txt	coleman_liau_index	15.96
PMC5042905.txt	flesch_reading_ease	20.65
PMC5042905.txt	gunning_fog	18.56
PMC5042905.txt	automated_readability_index	22.3
PMC5042905.txt	coleman_liau_index	15.56
PMC5042906.txt	flesch_reading_ease	32.67
PMC5042906.txt	gunning_fog	16.64
PMC5042906.txt	automated_readability_index	19.6
PMC5042906.txt	coleman_liau_index	14.17
PMC5042907.txt	flesch_reading_ease	206.84
PMC5045834.txt	flesch_reading_ease	32.46
PMC5045834.txt	gunning_fog	16.97
PMC5045834.txt	automated_readability_index	21.1
PMC5045834.txt	coleman_liau_index	16.02
PMC5047857.txt	flesch_reading_ease	206.84
PMC5052222.txt	flesch_reading_ease	27.15
PMC5052222.txt	gunning_fog	15.71
PMC5052222.txt	automated_readability_index	20.3
PMC5052222.txt	coleman_liau_index	16.6
PMC5052223.txt	flesch_reading_ease	30.91
PMC5052223.txt	gunning_fog	14.26
PMC5052223.txt	automated_readability_index	18.3
PMC5052223.txt	coleman_liau_index	16.66
PMC5053953.txt	flesch_reading_ease	34.9
PMC5053953.txt	gunning_fog	16.92
PMC5053953.txt	automated_readability_index	19.6
PMC5053953.txt	coleman_liau_index	15.26
PMC5055485.txt	flesch_reading_ease	28.98
PMC5055485.txt	gunning_fog	18.65
PMC5055485.txt	automated_readability_index	19.9
PMC5055485.txt	coleman_liau_index	17.76
PMC5055876.txt	flesch_reading_ease	34.83
PMC5055876.txt	gunning_fog	18.23
PMC5055876.txt	automated_readability_index	22.6
PMC5055876.txt	coleman_liau_index	14.28
PMC5055877.txt	flesch_reading_ease	5.26
PMC5055877.txt	gunning_fog	21.08
PMC5055877.txt	automated_readability_index	24.9
PMC5055877.txt	coleman_liau_index	19.91
PMC5061651.txt	flesch_reading_ease	30.64
PMC5061651.txt	gunning_fog	17.1
PMC5061651.txt	automated_readability_index	21.0
PMC5061651.txt	coleman_liau_index	14.69
PMC5061652.txt	flesch_reading_ease	25.42
PMC5061652.txt	gunning_fog	16.68
PMC5061652.txt	automated_readability_index	20.2
PMC5061652.txt	coleman_liau_index	15.91
PMC5065543.txt	flesch_reading_ease	36.59
PMC5065543.txt	gunning_fog	15.0
PMC5065543.txt	automated_readability_index	13.9
PMC5065543.txt	coleman_liau_index	14.44
PMC5065882.txt	flesch_reading_ease	15.85
PMC5065882.txt	gunning_fog	18.64
PMC5065882.txt	automated_readability_index	22.1
PMC5065882.txt	coleman_liau_index	17.18
PMC5067261.txt	flesch_reading_ease	36.93
PMC5067261.txt	gunning_fog	14.66
PMC5067261.txt	automated_readability_index	18.5
PMC5067261.txt	coleman_liau_index	15.44
PMC5071267.txt	flesch_reading_ease	29.08
PMC5071267.txt	gunning_fog	16.24
PMC5071267.txt	automated_readability_index	19.7
PMC5071267.txt	coleman_liau_index	16.71
PMC5071268.txt	flesch_reading_ease	18.89
PMC5071268.txt	gunning_fog	16.43
PMC5071268.txt	automated_readability_index	22.2
PMC5071268.txt	coleman_liau_index	19.03
PMC5073079.txt	flesch_reading_ease	24.71
PMC5073079.txt	gunning_fog	17.48
PMC5073079.txt	automated_readability_index	22.7
PMC5073079.txt	coleman_liau_index	18.23
PMC5080269.txt	flesch_reading_ease	35.0
PMC5080269.txt	gunning_fog	16.61
PMC5080269.txt	automated_readability_index	18.9
PMC5080269.txt	coleman_liau_index	14.74
PMC5082039.txt	flesch_reading_ease	18.52
PMC5082039.txt	gunning_fog	20.48
PMC5082039.txt	automated_readability_index	24.7
PMC5082039.txt	coleman_liau_index	16.72
PMC5083679.txt	flesch_reading_ease	32.16
PMC5083679.txt	gunning_fog	17.82
PMC5083679.txt	automated_readability_index	20.4
PMC5083679.txt	coleman_liau_index	14.86
PMC5088179.txt	flesch_reading_ease	33.68
PMC5088179.txt	gunning_fog	17.33
PMC5088179.txt	automated_readability_index	20.1
PMC5088179.txt	coleman_liau_index	15.62
PMC5088180.txt	flesch_reading_ease	206.84
PMC5095100.txt	flesch_reading_ease	22.68
PMC5095100.txt	gunning_fog	18.42
PMC5095100.txt	automated_readability_index	23.2
PMC5095100.txt	coleman_liau_index	17.3
PMC5095101.txt	flesch_reading_ease	26.03
PMC5095101.txt	gunning_fog	15.85
PMC5095101.txt	automated_readability_index	20.9
PMC5095101.txt	coleman_liau_index	16.42
PMC5106401.txt	flesch_reading_ease	41.7
PMC5106401.txt	gunning_fog	15.2
PMC5106401.txt	automated_readability_index	17.4
PMC5106401.txt	coleman_liau_index	16.07
PMC5106402.txt	flesch_reading_ease	31.25
PMC5106402.txt	gunning_fog	17.48
PMC5106402.txt	automated_readability_index	22.1
PMC5106402.txt	coleman_liau_index	16.37
PMC5110483.txt	flesch_reading_ease	33.48
PMC5110483.txt	gunning_fog	17.41
PMC5110483.txt	automated_readability_index	19.0
PMC5110483.txt	coleman_liau_index	14.17
PMC5112184.txt	flesch_reading_ease	11.32
PMC5112184.txt	gunning_fog	21.18
PMC5112184.txt	automated_readability_index	28.3
PMC5112184.txt	coleman_liau_index	17.07
PMC5112185.txt	flesch_reading_ease	43.97
PMC5112185.txt	gunning_fog	14.87
PMC5112185.txt	automated_readability_index	17.6
PMC5112185.txt	coleman_liau_index	13.18
PMC5114210.txt	flesch_reading_ease	37.13
PMC5114210.txt	gunning_fog	15.23
PMC5114210.txt	automated_readability_index	17.5
PMC5114210.txt	coleman_liau_index	14.34
PMC5114211.txt	flesch_reading_ease	20.35
PMC5114211.txt	gunning_fog	19.82
PMC5114211.txt	automated_readability_index	24.3
PMC5114211.txt	coleman_liau_index	17.59
PMC5114212.txt	flesch_reading_ease	24.21
PMC5114212.txt	gunning_fog	17.32
PMC5114212.txt	automated_readability_index	21.6
PMC5114212.txt	coleman_liau_index	16.78
PMC5116299.txt	flesch_reading_ease	18.62
PMC5116299.txt	gunning_fog	20.66
PMC5116299.txt	automated_readability_index	24.6
PMC5116299.txt	coleman_liau_index	17.42
PMC5120031.txt	flesch_reading_ease	31.72
PMC5120031.txt	gunning_fog	15.04
PMC5120031.txt	automated_readability_index	17.7
PMC5120031.txt	coleman_liau_index	16.48
PMC5122522.txt	flesch_reading_ease	206.84
PMC5125159.txt	flesch_reading_ease	206.84
PMC5125160.txt	flesch_reading_ease	36.12
PMC5125160.txt	gunning_fog	15.87
PMC5125160.txt	automated_readability_index	18.4
PMC5125160.txt	coleman_liau_index	14.51
PMC5135702.txt	flesch_reading_ease	35.78
PMC5135702.txt	gunning_fog	11.71
PMC5135702.txt	automated_readability_index	15.3
PMC5135702.txt	coleman_liau_index	15.2
PMC5135703.txt	flesch_reading_ease	16.76
PMC5135703.txt	gunning_fog	19.7
PMC5135703.txt	automated_readability_index	20.9
PMC5135703.txt	coleman_liau_index	17.01
PMC5135704.txt	flesch_reading_ease	37.03
PMC5135704.txt	gunning_fog	14.41
PMC5135704.txt	automated_readability_index	17.5
PMC5135704.txt	coleman_liau_index	13.93
PMC5135705.txt	flesch_reading_ease	32.97
PMC5135705.txt	gunning_fog	16.64
PMC5135705.txt	automated_readability_index	20.6
PMC5135705.txt	coleman_liau_index	15.85
PMC5143338.txt	flesch_reading_ease	34.49
PMC5143338.txt	gunning_fog	15.09
PMC5143338.txt	automated_readability_index	19.4
PMC5143338.txt	coleman_liau_index	15.03
PMC5148754.txt	flesch_reading_ease	18.12
PMC5148754.txt	gunning_fog	21.76
PMC5148754.txt	automated_readability_index	25.9
PMC5148754.txt	coleman_liau_index	17.88
PMC5149122.txt	flesch_reading_ease	17.57
PMC5149122.txt	gunning_fog	19.01
PMC5149122.txt	automated_readability_index	23.0
PMC5149122.txt	coleman_liau_index	18.98
PMC5234526.txt	flesch_reading_ease	15.85
PMC5234526.txt	gunning_fog	17.11
PMC5234526.txt	automated_readability_index	22.8
PMC5234526.txt	coleman_liau_index	18.29
PMC5234527.txt	flesch_reading_ease	206.84
PMC5234528.txt	flesch_reading_ease	29.11
PMC5234528.txt	gunning_fog	17.98
PMC5234528.txt	automated_readability_index	22.9
PMC5234528.txt	coleman_liau_index	16.08
PMC5234529.txt	flesch_reading_ease	22.79
PMC5234529.txt	gunning_fog	18.23
PMC5234529.txt	automated_readability_index	22.4
PMC5234529.txt	coleman_liau_index	16.55
PMC5234530.txt	flesch_reading_ease	206.84
PMC5234531.txt	flesch_reading_ease	37.44
PMC5234531.txt	gunning_fog	15.21
PMC5234531.txt	automated_readability_index	17.4
PMC5234531.txt	coleman_liau_index	13.99
PMC5234532.txt	flesch_reading_ease	20.89
PMC5234532.txt	gunning_fog	21.36
PMC5234532.txt	automated_readability_index	26.1
PMC5234532.txt	coleman_liau_index	15.33
PMC5383788.txt	flesch_reading_ease	32.46
PMC5383788.txt	gunning_fog	17.11
PMC5383788.txt	automated_readability_index	20.3
PMC5383788.txt	coleman_liau_index	15.04
PMC5383789.txt	flesch_reading_ease	16.9
PMC5383789.txt	gunning_fog	20.59
PMC5383789.txt	automated_readability_index	23.7
PMC5383789.txt	coleman_liau_index	14.69
PMC5383790.txt	flesch_reading_ease	31.55
PMC5383790.txt	gunning_fog	17.83
PMC5383790.txt	automated_readability_index	21.6
PMC5383790.txt	coleman_liau_index	16.31
PMC5385169.txt	flesch_reading_ease	43.26
PMC5385169.txt	gunning_fog	15.8
PMC5385169.txt	automated_readability_index	18.0
PMC5385169.txt	coleman_liau_index	12.83
PMC5385170.txt	flesch_reading_ease	32.97
PMC5385170.txt	gunning_fog	17.15
PMC5385170.txt	automated_readability_index	20.2
PMC5385170.txt	coleman_liau_index	15.21
PMC5385171.txt	flesch_reading_ease	34.49
PMC5385171.txt	gunning_fog	16.87
PMC5385171.txt	automated_readability_index	19.1
PMC5385171.txt	coleman_liau_index	14.68
PMC5385172.txt	flesch_reading_ease	17.07
PMC5385172.txt	gunning_fog	19.65
PMC5385172.txt	automated_readability_index	23.1
PMC5385172.txt	coleman_liau_index	19.79
PMC5385173.txt	flesch_reading_ease	35.31
PMC5385173.txt	gunning_fog	15.63
PMC5385173.txt	automated_readability_index	19.0
PMC5385173.txt	coleman_liau_index	14.74
PMC5385174.txt	flesch_reading_ease	24.58
PMC5385174.txt	gunning_fog	17.61
PMC5385174.txt	automated_readability_index	19.1
PMC5385174.txt	coleman_liau_index	18.91
PMC5385175.txt	flesch_reading_ease	20.45
PMC5385175.txt	gunning_fog	18.69
PMC5385175.txt	automated_readability_index	23.4
PMC5385175.txt	coleman_liau_index	16.43
PMC5385176.txt	flesch_reading_ease	19.5
PMC5385176.txt	gunning_fog	20.56
PMC5385176.txt	automated_readability_index	21.8
PMC5385176.txt	coleman_liau_index	19.44
PMC5385177.txt	flesch_reading_ease	31.14
PMC5385177.txt	gunning_fog	17.73
PMC5385177.txt	automated_readability_index	23.9
PMC5385177.txt	coleman_liau_index	17.36
PMC5385178.txt	flesch_reading_ease	43.09
PMC5385178.txt	gunning_fog	18.35
PMC5385178.txt	automated_readability_index	22.6
PMC5385178.txt	coleman_liau_index	13.59
PMC5385179.txt	flesch_reading_ease	45.15
PMC5385179.txt	gunning_fog	13.12
PMC5385179.txt	automated_readability_index	14.1
PMC5385179.txt	coleman_liau_index	14.38
PMC5385180.txt	flesch_reading_ease	16.15
PMC5385180.txt	gunning_fog	17.52
PMC5385180.txt	automated_readability_index	22.2
PMC5385180.txt	coleman_liau_index	17.71
PMC5385181.txt	flesch_reading_ease	38.49
PMC5385181.txt	gunning_fog	16.99
PMC5385181.txt	automated_readability_index	20.5
PMC5385181.txt	coleman_liau_index	13.7
PMC5385182.txt	flesch_reading_ease	15.75
PMC5385182.txt	gunning_fog	19.16
PMC5385182.txt	automated_readability_index	23.1
PMC5385182.txt	coleman_liau_index	18.4
PMC5385183.txt	flesch_reading_ease	40.11
PMC5385183.txt	gunning_fog	17.06
PMC5385183.txt	automated_readability_index	19.4
PMC5385183.txt	coleman_liau_index	13.7
PMC5388647.txt	flesch_reading_ease	29.18
PMC5388647.txt	gunning_fog	16.75
PMC5388647.txt	automated_readability_index	20.8
PMC5388647.txt	coleman_liau_index	18.11
PMC5388648.txt	flesch_reading_ease	44.88
PMC5388648.txt	gunning_fog	14.57
PMC5388648.txt	automated_readability_index	18.3
PMC5388648.txt	coleman_liau_index	14.74
PMC5388649.txt	flesch_reading_ease	14.73
PMC5388649.txt	gunning_fog	19.28
PMC5388649.txt	automated_readability_index	23.3
PMC5388649.txt	coleman_liau_index	18.0
PMC5388650.txt	flesch_reading_ease	56.79
PMC5388650.txt	gunning_fog	13.21
PMC5388650.txt	automated_readability_index	15.5
PMC5388650.txt	coleman_liau_index	12.83
PMC5388651.txt	flesch_reading_ease	31.62
PMC5388651.txt	gunning_fog	15.33
PMC5388651.txt	automated_readability_index	17.8
PMC5388651.txt	coleman_liau_index	16.25
PMC5388652.txt	flesch_reading_ease	32.94
PMC5388652.txt	gunning_fog	15.87
PMC5388652.txt	automated_readability_index	18.5
PMC5388652.txt	coleman_liau_index	17.69
PMC5388653.txt	flesch_reading_ease	17.37
PMC5388653.txt	gunning_fog	16.35
PMC5388653.txt	automated_readability_index	20.8
PMC5388653.txt	coleman_liau_index	16.71
PMC5388654.txt	flesch_reading_ease	27.86
PMC5388654.txt	gunning_fog	17.82
PMC5388654.txt	automated_readability_index	20.3
PMC5388654.txt	coleman_liau_index	17.06
PMC5388655.txt	flesch_reading_ease	29.48
PMC5388655.txt	gunning_fog	16.7
PMC5388655.txt	automated_readability_index	17.9
PMC5388655.txt	coleman_liau_index	15.03
PMC5388656.txt	flesch_reading_ease	30.8
PMC5388656.txt	gunning_fog	15.81
PMC5388656.txt	automated_readability_index	20.6
PMC5388656.txt	coleman_liau_index	18.57
PMC5388657.txt	flesch_reading_ease	36.02
PMC5388657.txt	gunning_fog	16.66
PMC5388657.txt	automated_readability_index	20.4
PMC5388657.txt	coleman_liau_index	16.31
PMC5388658.txt	flesch_reading_ease	33.14
PMC5388658.txt	gunning_fog	14.91
PMC5388658.txt	automated_readability_index	17.3
PMC5388658.txt	coleman_liau_index	16.3
PMC5388659.txt	flesch_reading_ease	21.77
PMC5388659.txt	gunning_fog	19.79
PMC5388659.txt	automated_readability_index	23.5
PMC5388659.txt	coleman_liau_index	17.88
PMC5388660.txt	flesch_reading_ease	26.34
PMC5388660.txt	gunning_fog	18.22
PMC5388660.txt	automated_readability_index	19.8
PMC5388660.txt	coleman_liau_index	15.5
PMC5391368.txt	flesch_reading_ease	18.99
PMC5391368.txt	gunning_fog	17.2
PMC5391368.txt	automated_readability_index	21.8
PMC5391368.txt	coleman_liau_index	18.34
PMC5391369.txt	flesch_reading_ease	13.07
PMC5391369.txt	gunning_fog	16.68
PMC5391369.txt	automated_readability_index	21.4
PMC5391369.txt	coleman_liau_index	19.73
PMC5391370.txt	flesch_reading_ease	22.48
PMC5391370.txt	gunning_fog	20.65
PMC5391370.txt	automated_readability_index	22.2
PMC5391370.txt	coleman_liau_index	16.55
PMC5398191.txt	flesch_reading_ease	34.6
PMC5398191.txt	gunning_fog	15.33
PMC5398191.txt	automated_readability_index	19.1
PMC5398191.txt	coleman_liau_index	14.39
PMC5398192.txt	flesch_reading_ease	22.18
PMC5398192.txt	gunning_fog	18.97
PMC5398192.txt	automated_readability_index	22.0
PMC5398192.txt	coleman_liau_index	16.02
PMC5398193.txt	flesch_reading_ease	39.6
PMC5398193.txt	gunning_fog	17.89
PMC5398193.txt	automated_readability_index	20.1
PMC5398193.txt	coleman_liau_index	14.05
PMC5398194.txt	flesch_reading_ease	38.79
PMC5398194.txt	gunning_fog	17.14
PMC5398194.txt	automated_readability_index	19.8
PMC5398194.txt	coleman_liau_index	13.18
PMC5398195.txt	flesch_reading_ease	27.39
PMC5398195.txt	gunning_fog	18.86
PMC5398195.txt	automated_readability_index	22.5
PMC5398195.txt	coleman_liau_index	14.57
PMC5398196.txt	flesch_reading_ease	38.76
PMC5398196.txt	gunning_fog	14.24
PMC5398196.txt	automated_readability_index	17.3
PMC5398196.txt	coleman_liau_index	14.34
PMC5403768.txt	flesch_reading_ease	30.13
PMC5403768.txt	gunning_fog	18.42
PMC5403768.txt	automated_readability_index	22.5
PMC5403768.txt	coleman_liau_index	15.68
PMC5429313.txt	flesch_reading_ease	35.51
PMC5429313.txt	gunning_fog	17.33
PMC5429313.txt	automated_readability_index	20.0
PMC5429313.txt	coleman_liau_index	16.25
PMC5465045.txt	flesch_reading_ease	17.41
PMC5465045.txt	gunning_fog	21.93
PMC5465045.txt	automated_readability_index	26.2
PMC5465045.txt	coleman_liau_index	17.59
PMC5493580.txt	flesch_reading_ease	31.04
PMC5493580.txt	gunning_fog	17.79
PMC5493580.txt	automated_readability_index	21.4
PMC5493580.txt	coleman_liau_index	15.33
PMC5503844.txt	flesch_reading_ease	29.72
PMC5503844.txt	gunning_fog	18.32
PMC5503844.txt	automated_readability_index	22.9
PMC5503844.txt	coleman_liau_index	16.72
PMC5503845.txt	flesch_reading_ease	29.22
